"","Clade","ERR1971003","ERR1971004","ERR1971005","ERR1971006","ERR1971007","ERR1971008","ERR1971009","ERR1971010","ERR1971011","ERR1971012","ERR1971013","ERR1971014","ERR1971015","ERR1971016","ERR1971017","ERR1971018","ERR1971019","ERR1971020","ERR1971021","ERR1971022","ERR1971023","ERR1971024","ERR1971025","ERR1971026","ERR1971027","ERR1971028","ERR1971029","ERR1971030","ERR1971031"
"1677","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_schindleri|t__Acinetobacter_schindleri_unclassified",0,0,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1678","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Enhydrobacter",0,0,0,0,0,0.00019,0,0,0,0.00016,0,0.00013,0,0,0,0,0,0,0,0,0,0,0,0,0.00016,0,8e-05,0,0
"1679","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Enhydrobacter|s__Enhydrobacter_aerosaccus",0,0,0,0,0,0.00019,0,0,0,0.00016,0,0.00013,0,0,0,0,0,0,0,0,0,0,0,0,0.00016,0,8e-05,0,0
"1680","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Enhydrobacter|s__Enhydrobacter_aerosaccus|t__GCF_000175915",0,0,0,0,0,0.00019,0,0,0,0.00016,0,0.00013,0,0,0,0,0,0,0,0,0,0,0,0,0.00016,0,8e-05,0,0
"1681","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter",0,0,0,0.00605,0,0,0.00712,0,0,0.0116,0.0082,0.0048,0,0,0.00837,0.00755,0,0.03362,0.0047,0.01756,0.01333,0.00893,0,0,0.00599,0.01351,0.01474,0.00525,0.00462
"1682","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_unclassified",0,0,0,0.00605,0,0,0.00712,0,0,0.0116,0.0082,0.0048,0,0,0.00837,0.00755,0,0.03362,0.0047,0.01756,0.01333,0.00893,0,0,0.00599,0.01351,0.01474,0.00525,0.00462
"1683","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae",0,0,0,0,0,0,0,0,0,0.00081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166,0.00116,0,0.00057,0,0
"1684","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Cellvibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166,0.00116,0,0.00057,0,0
"1685","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Cellvibrio|s__Cellvibrio_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166,0.00116,0,0.00057,0,0
"1686","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas",0,0,0,0,0,0,0,0,0,0.00081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1687","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa",0,0,0,0,0,0,0,0,0,0.00081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1688","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa|t__Pseudomonas_aeruginosa_unclassified",0,0,0,0,0,0,0,0,0,0.00081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1689","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales",0.10655,0.71406,0.45443,0.31081,0.32539,0.09189,0.46426,0.26207,0.35032,0.69519,1.51211,1.13097,1.30289,1.4607,1.00165,0.73446,1.0468,1.17615,1.23896,2.76879,1.16669,2.04306,2.04217,1.02003,1.17678,1.50431,1.5689,1.91771,2.34268
"1690","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae",0.10655,0.71406,0.45443,0.31081,0.32539,0.09189,0.46426,0.26207,0.35032,0.69519,1.51211,1.13097,1.30289,1.4607,1.00165,0.73446,1.0468,1.17615,1.23896,2.76879,1.16669,2.04306,2.04217,1.02003,1.17678,1.50431,1.5689,1.91771,2.34268
"1691","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Aliivibrio",0.00022,0,0,0,0.00055,0,0.00045,0,0.00017,0,0.00102,0.00021,0.00037,0.00014,0.00027,0.00016,0.00017,0.00028,2e-04,0.00109,0.00042,0.00094,0.00108,0.00037,0.00025,0.00076,0.00087,0.00046,0.00082
"1692","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Aliivibrio|s__Aliivibrio_unclassified",0.00022,0,0,0,0.00055,0,0.00045,0,0.00017,0,0.00102,0.00021,0.00037,0.00014,0.00027,0.00016,0.00017,0.00028,2e-04,0.00109,0.00042,0.00094,0.00108,0.00037,0.00025,0.00076,0.00087,0.00046,0.00082
"1693","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Enterovibrio",0,0,0,0,0,0,0,0,0,0,6e-05,0,0,0,0.00019,0,0,0,0.00011,0.00026,0,2e-04,8e-05,0,0,0.00041,0.00013,6e-05,0
"1694","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Enterovibrio|s__Enterovibrio_unclassified",0,0,0,0,0,0,0,0,0,0,6e-05,0,0,0,0.00019,0,0,0,0.00011,0.00026,0,2e-04,8e-05,0,0,0.00041,0.00013,6e-05,0
"1695","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio",0.10633,0.71406,0.45443,0.31081,0.32484,0.09189,0.46381,0.26207,0.35015,0.69519,1.51103,1.13076,1.30252,1.46055,1.00119,0.7343,1.04663,1.17586,1.23865,2.76743,1.16626,2.04192,2.04101,1.01966,1.17653,1.50315,1.5679,1.9172,2.34186
"1696","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_cholerae",0.10633,0.71312,0.4521,0.30945,0.32346,0.09189,0.46372,0.26104,0.34922,0.69318,1.50648,1.12898,1.29949,1.45824,0.99853,0.73341,1.04297,1.17319,1.23548,2.76349,1.16353,2.03597,2.03623,1.01836,1.17313,1.49999,1.56443,1.91259,2.33556
"1697","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_cholerae|t__Vibrio_cholerae_unclassified",0.10633,0.71312,0.4521,0.30945,0.32346,0.09189,0.46372,0.26104,0.34922,0.69318,1.50648,1.12898,1.29949,1.45824,0.99853,0.73341,1.04297,1.17319,1.23548,2.76349,1.16353,2.03597,2.03623,1.01836,1.17313,1.49999,1.56443,1.91259,2.33556
"1698","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_metschnikovii",0,0.00018,0,7e-05,0,0,9e-05,0,1e-04,0,3e-04,6e-05,0.00021,0,1e-04,9e-05,2e-04,8e-05,6e-05,0.00043,0.00016,0.00044,9e-05,0,0.00037,0.00017,0.00022,0.00036,0.00054
"1699","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_metschnikovii|t__GCF_000176155",0,0.00018,0,7e-05,0,0,9e-05,0,1e-04,0,3e-04,6e-05,0.00021,0,1e-04,9e-05,2e-04,8e-05,6e-05,0.00043,0.00016,0.00044,9e-05,0,0.00037,0.00017,0.00022,0.00036,0.00054
"1700","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_mimicus",0,0,0,0,0,0,0,0.00021,0,0.00015,0.00011,0.00013,0.00011,0.00026,0.00011,0,0,9e-05,0.00012,8e-05,9e-05,0.00024,0,0.00011,0.00016,0.00012,0.00012,0.00021,0.00012
"1701","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_mimicus|t__Vibrio_mimicus_unclassified",0,0,0,0,0,0,0,0.00021,0,0.00015,0.00011,0.00013,0.00011,0.00026,0.00011,0,0,9e-05,0.00012,8e-05,9e-05,0.00024,0,0.00011,0.00016,0.00012,0.00012,0.00021,0.00012
"1702","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_ordalii",0,0.00076,0.00233,0.00129,0.00137,0,0,0.00083,0.00084,0.00185,0.00407,0.00153,0.00271,0.00206,0.00245,8e-04,0.00346,0.0025,0.003,0.00342,0.00248,0.00522,0.0047,0.00114,0.00287,0.00287,0.00313,0.00404,0.00564
"1703","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_ordalii|t__Vibrio_ordalii_unclassified",0,0.00076,0.00233,0.00129,0.00137,0,0,0.00083,0.00084,0.00185,0.00407,0.00153,0.00271,0.00206,0.00245,8e-04,0.00346,0.0025,0.003,0.00342,0.00248,0.00522,0.0047,0.00114,0.00287,0.00287,0.00313,0.00404,0.00564
"1704","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_proteolyticus",0,0,0,0,0,0,0,0,0,0,3e-05,0,0,0,0,0,0,0,0,0,0,6e-05,0,0,0,0,0,0,0
"1705","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_proteolyticus|t__GCF_000467125",0,0,0,0,0,0,0,0,0,0,3e-05,0,0,0,0,0,0,0,0,0,0,6e-05,0,0,0,0,0,0,0
"1706","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_tasmaniensis",0,0,0,0,0,0,0,0,0,0,3e-05,6e-05,0,0,0,0,0,0,0,0,0,0,0,5e-05,0,0,0,0,0
"1707","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_tasmaniensis|t__Vibrio_tasmaniensis_unclassified",0,0,0,0,0,0,0,0,0,0,3e-05,6e-05,0,0,0,0,0,0,0,0,0,0,0,5e-05,0,0,0,0,0
"1708","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales",0.17791,0.09386,0.05312,0.05303,0.13145,0.20458,0.07681,0.12306,0.10073,0.07542,0.01481,0.03655,0.08829,0.05502,0.08189,0.10927,0.09102,0.08998,0.02939,0.02325,0.06181,0.02714,0.04249,0.05014,0.094,0.11879,0.0401,0.02729,0.02008
"1709","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae",0.17791,0.09386,0.05312,0.05303,0.13145,0.20458,0.07681,0.12306,0.10073,0.07542,0.01481,0.03655,0.08829,0.05502,0.08189,0.10927,0.09102,0.08998,0.02939,0.02325,0.06181,0.02714,0.04249,0.05014,0.094,0.11879,0.0401,0.02729,0.02008
"1710","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rhodanobacter",0,0,0,0,0,0,0,0,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1711","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rhodanobacter|s__Rhodanobacter_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1712","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas",0.17791,0.09386,0.05312,0.05303,0.13145,0.20458,0.07681,0.12306,0.10073,0.07542,0.01481,0.03655,0.08818,0.05502,0.08189,0.10927,0.09102,0.08998,0.02939,0.02325,0.06181,0.02714,0.04249,0.05014,0.094,0.11879,0.0401,0.02729,0.02008
"1713","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas|s__Xanthomonas_gardneri",0.05198,0.01568,0.01572,0.02385,0.04129,0.02396,0.02329,0.03032,0.03257,0.01651,0.0066,0.01893,0.01682,0.0213,0.02427,0.04523,0.03048,0.02727,0.01297,0.01087,0.01921,0.00976,0.01491,0.01611,0.03411,0.0419,0.01606,0.0133,0.00918
"1714","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas|s__Xanthomonas_gardneri|t__GCF_000192065",0.05198,0.01568,0.01572,0.02385,0.04129,0.02396,0.02329,0.03032,0.03257,0.01651,0.0066,0.01893,0.01682,0.0213,0.02427,0.04523,0.03048,0.02727,0.01297,0.01087,0.01921,0.00976,0.01491,0.01611,0.03411,0.0419,0.01606,0.0133,0.00918
"1715","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas|s__Xanthomonas_perforans",0.12593,0.07818,0.0374,0.02918,0.09016,0.18062,0.05351,0.09274,0.06816,0.05891,0.00821,0.01761,0.07136,0.03372,0.05762,0.06404,0.06054,0.06272,0.01643,0.01238,0.0426,0.01737,0.02758,0.03403,0.05989,0.07689,0.02404,0.01399,0.0109
"1716","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas|s__Xanthomonas_perforans|t__GCF_000192045",0.12593,0.07818,0.0374,0.02918,0.09016,0.18062,0.05351,0.09274,0.06816,0.05891,0.00821,0.01761,0.07136,0.03372,0.05762,0.06404,0.06054,0.06272,0.01643,0.01238,0.0426,0.01737,0.02758,0.03403,0.05989,0.07689,0.02404,0.01399,0.0109
"1717","k__Bacteria|p__Spirochaetes",0,0.00031,0,0,0,0.00167,7e-05,0,8e-05,0.00075,0,0,8e-05,0,8e-05,0.00015,2e-04,0,0,0,0,0,0,0,0,0.00044,3e-05,0,0
"1718","k__Bacteria|p__Spirochaetes|c__Spirochaetia",0,0.00031,0,0,0,0.00167,7e-05,0,8e-05,0.00075,0,0,8e-05,0,8e-05,0.00015,2e-04,0,0,0,0,0,0,0,0,0.00044,3e-05,0,0
"1719","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales",0,0.00031,0,0,0,0.00167,7e-05,0,8e-05,0.00075,0,0,8e-05,0,8e-05,0.00015,2e-04,0,0,0,0,0,0,0,0,0.00044,3e-05,0,0
"1720","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0,0,0,0,0,0,0,0,0,0,0,0
"1721","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae|g__Brachyspira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0,0,0,0,0,0,0,0,0,0,0,0
"1722","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0,0,0,0,0,0,0,0,0,0,0,0
"1723","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae",0,0.00031,0,0,0,0.00167,7e-05,0,8e-05,0.00075,0,0,8e-05,0,8e-05,0.00015,8e-05,0,0,0,0,0,0,0,0,0.00044,3e-05,0,0
"1724","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sphaerochaeta",0,0,0,0,0,0.00122,0,0,0,0,0,0,8e-05,0,0,0.00015,0,0,0,0,0,0,0,0,0,0.00039,0,0,0
"1725","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sphaerochaeta|s__Sphaerochaeta_coccoides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"1726","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sphaerochaeta|s__Sphaerochaeta_coccoides|t__GCF_000208385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"1727","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sphaerochaeta|s__Sphaerochaeta_pleomorpha",0,0,0,0,0,0,0,0,0,0,0,0,8e-05,0,0,8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"1728","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sphaerochaeta|s__Sphaerochaeta_pleomorpha|t__GCF_000236685",0,0,0,0,0,0,0,0,0,0,0,0,8e-05,0,0,8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"1729","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sphaerochaeta|s__Sphaerochaeta_unclassified",0,0,0,0,0,0.00122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039,0,0,0
"1730","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Spirochaeta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1731","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Spirochaeta|s__Spirochaeta_africana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1732","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Spirochaeta|s__Spirochaeta_africana|t__GCF_000242595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1733","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema",0,0.00031,0,0,0,0.00045,7e-05,0,8e-05,0.00075,0,0,0,0,0,0,8e-05,0,0,0,0,0,0,0,0,5e-05,3e-05,0,0
"1734","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_maltophilum",0,0.00017,0,0,0,0,0,0,0,0.00014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_maltophilum|t__GCF_000413055",0,0.00017,0,0,0,0,0,0,0,0.00014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1736","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_primitia",0,0.00014,0,0,0,0,7e-05,0,8e-05,0,0,0,0,0,0,0,8e-05,0,0,0,0,0,0,0,0,0,3e-05,0,0
"1737","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_primitia|t__Treponema_primitia_unclassified",0,0.00014,0,0,0,0,7e-05,0,8e-05,0,0,0,0,0,0,0,8e-05,0,0,0,0,0,0,0,0,0,3e-05,0,0
"1738","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_succinifaciens",0,0,0,0,0,0.00045,0,0,0,0.00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-05,0,0,0
"1739","k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_succinifaciens|t__GCF_000195275",0,0,0,0,0,0.00045,0,0,0,0.00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-05,0,0,0
"1740","k__Bacteria|p__Synergistetes",0,0.00195,0,0,0,0.00399,0.0014,0,5e-04,0.0046,0,0,0.00224,0,0,0,0.00236,0.00121,0,0,0,0.00019,4e-05,6e-05,7e-05,0.00099,0.00011,0,4e-05
"1741","k__Bacteria|p__Synergistetes|c__Synergistia",0,0.00195,0,0,0,0.00399,0.0014,0,5e-04,0.0046,0,0,0.00224,0,0,0,0.00236,0.00121,0,0,0,0.00019,4e-05,6e-05,7e-05,0.00099,0.00011,0,4e-05
"1742","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales",0,0.00195,0,0,0,0.00399,0.0014,0,5e-04,0.0046,0,0,0.00224,0,0,0,0.00236,0.00121,0,0,0,0.00019,4e-05,6e-05,7e-05,0.00099,0.00011,0,4e-05
"1743","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae",0,0.00195,0,0,0,0.00399,0.0014,0,5e-04,0.0046,0,0,0.00224,0,0,0,0.00236,0.00121,0,0,0,0.00019,4e-05,6e-05,7e-05,0.00099,0.00011,0,4e-05
"1744","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Anaerobaculum",0,0,0,0,0,0,0.00065,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0,0,7e-05,0,0
"1745","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Anaerobaculum|s__Anaerobaculum_hydrogeniformans",0,0,0,0,0,0,0.00065,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0,0,7e-05,0,0
"1746","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Anaerobaculum|s__Anaerobaculum_hydrogeniformans|t__GCF_000160455",0,0,0,0,0,0,0.00065,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0,0,7e-05,0,0
"1747","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Dethiosulfovibrio",0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,4e-05,0,7e-05,0,0,0,0
"1748","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Dethiosulfovibrio|s__Dethiosulfovibrio_peptidovorans",0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,4e-05,0,7e-05,0,0,0,0
"1749","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Dethiosulfovibrio|s__Dethiosulfovibrio_peptidovorans|t__GCF_000172975",0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,4e-05,0,7e-05,0,0,0,0
"1750","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium",0,0.00058,0,0,0,0.00152,0.00029,0,0,0.00016,0,0,0.0016,0,0,0,0.00055,9e-05,0,0,0,0.00012,0,6e-05,0,6e-05,0,0,0
"1751","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum",0,0.00058,0,0,0,0.00152,0.00029,0,0,0.00016,0,0,0.0016,0,0,0,0.00055,9e-05,0,0,0,0.00012,0,6e-05,0,6e-05,0,0,0
"1752","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum|t__GCF_000210715",0,0.00058,0,0,0,0.00152,0.00029,0,0,0.00016,0,0,0.0016,0,0,0,0.00055,9e-05,0,0,0,0.00012,0,6e-05,0,6e-05,0,0,0
"1753","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter",0,0.00137,0,0,0,0.00247,0.00045,0,5e-04,0.00444,0,0,0.00054,0,0,0,0.00181,0.00097,0,0,0,7e-05,0,0,0,0.00093,5e-05,0,4e-05
"1754","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens",0,0.00137,0,0,0,0.00247,0.00045,0,5e-04,0.00444,0,0,0.00054,0,0,0,0.00181,0.00097,0,0,0,7e-05,0,0,0,0.00093,5e-05,0,4e-05
"1755","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens|t__GCF_000177335",0,0.00137,0,0,0,0.00247,0.00045,0,5e-04,0.00444,0,0,0.00054,0,0,0,0.00181,0.00097,0,0,0,7e-05,0,0,0,0.00093,5e-05,0,4e-05
"1756","k__Bacteria|p__Tenericutes",0.00018,0,0,0,0.00023,0,0,0,0,0,0,8e-05,0,0.00011,0,0.00249,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757","k__Bacteria|p__Tenericutes|c__Mollicutes",0.00018,0,0,0,0.00023,0,0,0,0,0,0,8e-05,0,0.00011,0,0.00249,0,0,0,0,0,0,0,0,0,0,0,0,0
"1758","k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249,0,0,0,0,0,0,0,0,0,0,0,0,0
"1759","k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249,0,0,0,0,0,0,0,0,0,0,0,0,0
"1760","k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus_Phytoplasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249,0,0,0,0,0,0,0,0,0,0,0,0,0
"1761","k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus_Phytoplasma|s__Candidatus_Phytoplasma_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249,0,0,0,0,0,0,0,0,0,0,0,0,0
"1762","k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales",0.00018,0,0,0,0.00023,0,0,0,0,0,0,8e-05,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
